customerID,SeniorCitizen,tenure_x,MonthlyCharges_x,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,True_Churn,Predicted_Churn_Probability,Contract,InternetService,PaymentMethod,tenure_y,MonthlyCharges_y
0870-VEMYL,0,5,53.85,259.8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,0.37807408,Month-to-month,DSL,Credit card (automatic),5,53.85
2995-UPRYS,1,40,99.2,4062.2,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,1,0.26938245,One year,Fiber optic,Credit card (automatic),40,99.2
3179-GBRWV,1,21,64.95,1339.8,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.15245451,Month-to-month,DSL,Bank transfer (automatic),21,64.95
0701-TJSEF,0,9,68.25,576.95,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0,0.1340381,Month-to-month,DSL,Bank transfer (automatic),9,68.25
1848-LBZHY,0,7,50.3,355.1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.304468,Month-to-month,DSL,Bank transfer (automatic),7,50.3
5380-XPJNZ,0,38,20.05,678.2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.01176152,One year,No,Mailed check,38,20.05
6608-QQLVK,0,1,50.5,50.5,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.78946984,Month-to-month,DSL,Electronic check,1,50.5
1475-VWVDO,0,7,74.9,490.55,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.64150286,Month-to-month,Fiber optic,Electronic check,7,74.9
3721-CNEYS,0,2,70.95,137.95,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7176425,Month-to-month,Fiber optic,Electronic check,2,70.95
4299-OPXEJ,0,56,19.55,1080.55,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.11625122,Two year,No,Bank transfer (automatic),56,19.55
0096-BXERS,0,6,50.35,314.55,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.48988,Month-to-month,DSL,Electronic check,6,50.35
3055-VTCGS,0,63,58.55,3503.5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,0,0.030626517,One year,DSL,Credit card (automatic),63,58.55
9405-GPBBG,0,64,110.5,7069.25,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.040855143,Two year,Fiber optic,Credit card (automatic),64,110.5
6704-UTUKK,0,29,45.9,1332.4,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,0.48028114,Month-to-month,DSL,Electronic check,29,45.9
9944-AEXBM,0,32,85.65,2664.3,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.3574199,Month-to-month,Fiber optic,Bank transfer (automatic),32,85.65
2545-EBUPK,1,2,84.05,186.05,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.9463747,Month-to-month,Fiber optic,Electronic check,2,84.05
6270-OMFIW,0,60,94.4,5610.25,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1,0.32908273,One year,Fiber optic,Electronic check,60,94.4
1852-XEMDW,0,22,65.05,1427.55,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.12618043,Month-to-month,DSL,Mailed check,22,65.05
8158-WPEZG,0,11,35.65,425.1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.37112105,Month-to-month,DSL,Electronic check,11,35.65
5198-EFNBM,1,57,90.65,5199.8,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0,0.2004499,One year,Fiber optic,Electronic check,57,90.65
7663-RGWBC,0,1,44.15,44.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.71206355,Month-to-month,DSL,Mailed check,1,44.15
3970-XGJDU,0,62,19.2,1123.65,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.01962077,Two year,No,Credit card (automatic),62,19.2
6845-RGTYS,0,47,98.75,4533.7,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,0.7541077,Month-to-month,Fiber optic,Electronic check,47,98.75
0123-CRBRT,0,61,88.1,5526.75,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.006389595,Two year,DSL,Mailed check,61,88.1
6077-BDPXA,0,3,70.15,194.2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.706709,Month-to-month,Fiber optic,Electronic check,3,70.15
2250-IVBWA,0,64,81.05,5135.35,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.078168094,Month-to-month,Fiber optic,Electronic check,64,81.05
6137-NICCO,0,6,94.05,518.75,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.96292394,Month-to-month,Fiber optic,Mailed check,6,94.05
8129-GMVGI,0,56,20.05,1090.1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.032955084,Two year,No,Mailed check,56,20.05
4353-HYOJD,0,27,49.85,1336.15,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.111098565,Month-to-month,DSL,Mailed check,27,49.85
8671-KKKOS,0,46,45.55,2062.15,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.18834075,Month-to-month,DSL,Electronic check,46,45.55
8080-DDEMJ,1,1,45.1,45.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7675805,Month-to-month,DSL,Electronic check,1,45.1
6698-OXETB,0,11,20.4,231.45,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.00580968,Two year,No,Mailed check,11,20.4
3312-UUMZW,0,32,98.85,3145.9,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,0.74867296,Month-to-month,Fiber optic,Credit card (automatic),32,98.85
6376-GAHQE,0,4,77.85,299.2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.82600504,Month-to-month,Fiber optic,Electronic check,4,77.85
0733-VUNUW,0,24,55.65,1400.55,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.050752092,Month-to-month,DSL,Bank transfer (automatic),24,55.65
6733-LRIZX,0,35,108.95,4025.5,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.35252935,Two year,Fiber optic,Electronic check,35,108.95
2165-VOEGB,0,46,105.2,4822.85,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,1,0.028763546,One year,Fiber optic,Bank transfer (automatic),46,105.2
1853-UDXBW,0,1,70.0,70.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.97167236,Month-to-month,Fiber optic,Electronic check,1,70.0
9070-BCKQP,0,72,110.15,7881.2,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.005228678,Two year,Fiber optic,Credit card (automatic),72,110.15
1035-IPQPU,1,63,103.5,6479.4,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.41525823,Month-to-month,Fiber optic,Electronic check,63,103.5
2057-ZBLPD,0,21,86.5,1808.7,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.63303334,Month-to-month,Fiber optic,Electronic check,21,86.5
6967-PEJLL,0,37,40.2,1525.35,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0,0.10508092,One year,DSL,Electronic check,37,40.2
7879-CGSFV,0,55,100.9,5552.05,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,0,0.12113908,One year,Fiber optic,Mailed check,55,100.9
2257-BOVXD,0,14,66.6,979.5,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0,0.14046548,Month-to-month,DSL,Credit card (automatic),14,66.6
9822-BIIGN,0,53,71.85,3827.9,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0.10261846,Month-to-month,DSL,Electronic check,53,71.85
1136-XGEQU,0,50,84.15,4164.4,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0,0.08212512,One year,DSL,Credit card (automatic),50,84.15
2439-LYPMQ,1,38,102.6,4009.2,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.8695215,Month-to-month,Fiber optic,Electronic check,38,102.6
6543-XRMYR,1,30,99.7,2967.35,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.5341424,Month-to-month,Fiber optic,Electronic check,30,99.7
5753-QQWPW,0,28,59.9,1654.7,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0,0.1330199,One year,DSL,Electronic check,28,59.9
4785-QRJHC,1,46,59.9,2816.65,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1,0.20601206,One year,DSL,Bank transfer (automatic),46,59.9
0052-YNYOT,0,67,20.55,1343.4,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.0076966486,One year,No,Electronic check,67,20.55
7054-LGEQW,0,1,45.95,45.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.60237247,Month-to-month,DSL,Mailed check,1,45.95
0608-JDVEC,0,50,19.8,1013.2,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0.053981513,Two year,No,Electronic check,50,19.8
6284-KMNUF,0,56,98.0,5270.6,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0,0.3521432,One year,Fiber optic,Electronic check,56,98.0
6286-SUUWT,0,1,19.95,19.95,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.693205,Month-to-month,No,Mailed check,1,19.95
3594-KADLU,0,3,35.1,101.1,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.3426845,Month-to-month,DSL,Mailed check,3,35.1
0536-ACXIP,0,72,109.55,8165.1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0,0.021428335,Two year,Fiber optic,Electronic check,72,109.55
8869-TORSS,0,48,60.35,2896.4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,1,0.05466483,One year,DSL,Credit card (automatic),48,60.35
0373-AIVNJ,0,9,39.55,373.0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.20955624,One year,DSL,Mailed check,9,39.55
6429-SHBCB,0,19,69.6,1394.55,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0.10582875,Month-to-month,DSL,Mailed check,19,69.6
5751-USDBL,0,46,81.0,3846.35,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.0071888957,Two year,DSL,Mailed check,46,81.0
6815-ABQFQ,0,56,107.25,6033.3,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0,0.40102088,One year,Fiber optic,Electronic check,56,107.25
9450-TRJUU,0,35,83.15,2848.45,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.6441189,Month-to-month,Fiber optic,Electronic check,35,83.15
